date,year,channel,total_value,quantity,transactions,active_stores,active_products
2023-04-21,2023,In-Store,3773803.34,6431,1829,30,1883
2023-04-21,2023,Mobile App,1006878.26,1571,458,30,643
2023-04-21,2023,Online,2183234.73,3552,996,30,1196
2023-04-22,2023,In-Store,4132379.4899999998,6512,1819,30,1869
2023-04-22,2023,Mobile App,1088993.02,1802,508,30,694
2023-04-22,2023,Online,2279367.85,3531,984,30,1245
2023-04-23,2023,In-Store,4060461.47,6564,1825,30,1925
2023-04-23,2023,Mobile App,1034514.33,1693,455,30,672
2023-04-23,2023,Online,2148963.82,3447,949,30,1206
2023-04-24,2023,In-Store,3741695.44,6261,1721,30,1836
2023-04-24,2023,Mobile App,1120890.07,1736,479,30,654
2023-04-24,2023,Online,2158276.98,3459,972,30,1192
2023-04-25,2023,In-Store,4065803.74,6416,1780,30,1860
2023-04-25,2023,Mobile App,1117919.78,1698,463,30,674
2023-04-25,2023,Online,2041103.93,3188,881,30,1102
2023-04-26,2023,In-Store,3954991.32,6314,1800,30,1864
2023-04-26,2023,Mobile App,984855.3,1654,483,30,647
2023-04-26,2023,Online,2272323.71,3680,981,30,1237
2023-04-27,2023,In-Store,4088075.67,6627,1816,30,1941
2023-04-27,2023,Mobile App,1115757.95,1763,505,30,706
2023-04-27,2023,Online,2124939.84,3413,936,30,1169
2023-04-28,2023,In-Store,4098057.29,6708,1811,30,1936
2023-04-28,2023,Mobile App,1029582.87,1608,443,30,637
2023-04-28,2023,Online,2215514.92,3518,966,30,1217
2023-04-29,2023,In-Store,4318716.27,6693,1799,30,1882
2023-04-29,2023,Mobile App,1046923.08,1704,469,30,681
2023-04-29,2023,Online,1987445.54,3250,921,30,1133
2023-04-30,2023,In-Store,4098969.98,6526,1803,30,1864
2023-04-30,2023,Mobile App,924133.45,1520,422,30,602
2023-04-30,2023,Online,2255072.89,3511,955,30,1192
2023-05-01,2023,In-Store,4015724.25,6424,1797,30,1832
2023-05-01,2023,Mobile App,1082637.3,1701,466,30,686
2023-05-01,2023,Online,2278055.41,3695,989,30,1217
2023-05-02,2023,In-Store,4046451.58,6732,1830,30,1915
2023-05-02,2023,Mobile App,1207989.11,1870,489,30,711
2023-05-02,2023,Online,2179279.6,3513,975,30,1199
2023-05-03,2023,In-Store,4161197.47,6840,1865,30,1879
2023-05-03,2023,Mobile App,1184422.81,1826,494,30,702
2023-05-03,2023,Online,2245999.06,3677,991,30,1225
2023-05-04,2023,In-Store,4275338.61,6568,1789,30,1890
2023-05-04,2023,Mobile App,1047574.6900000001,1745,460,30,699
2023-05-04,2023,Online,2210446.9,3475,980,30,1193
2023-05-05,2023,In-Store,4359291.79,6776,1829,30,1928
2023-05-05,2023,Mobile App,1104646.54,1906,493,30,689
2023-05-05,2023,Online,2359748.29,3716,1005,30,1257
2023-05-06,2023,In-Store,3978645.64,6282,1764,30,1822
2023-05-06,2023,Mobile App,1274516.72,2000,531,30,741
2023-05-06,2023,Online,2314525.75,3606,991,30,1234
2023-05-07,2023,In-Store,4240935.36,6917,1912,30,1913
2023-05-07,2023,Mobile App,1115217.6,1823,531,30,737
2023-05-07,2023,Online,2357034.72,3659,1014,30,1233
2023-05-08,2023,In-Store,4105924.35,6638,1835,30,1901
2023-05-08,2023,Mobile App,1104486.35,1748,487,30,698
2023-05-08,2023,Online,2226794.21,3632,973,30,1197
2023-05-09,2023,In-Store,4341900.32,6979,1919,30,2009
2023-05-09,2023,Mobile App,1175914.28,1933,508,30,723
2023-05-09,2023,Online,2073843.16,3512,963,30,1195
2023-05-10,2023,In-Store,3891995.57,6364,1793,30,1865
2023-05-10,2023,Mobile App,1302062.11,1937,530,30,732
2023-05-10,2023,Online,2284464.87,3675,999,30,1237
2023-05-11,2023,In-Store,4173910.6,6802,1843,30,1905
2023-05-11,2023,Mobile App,1115462.87,1780,497,30,686
2023-05-11,2023,Online,2086856.28,3467,947,30,1188
2023-05-12,2023,In-Store,4282980.75,6785,1827,30,1949
2023-05-12,2023,Mobile App,1091668.0,1790,501,30,679
2023-05-12,2023,Online,2312980.01,3833,1010,30,1284
2023-05-13,2023,In-Store,4095366.66,6538,1809,30,1891
2023-05-13,2023,Mobile App,1181160.11,1822,495,30,674
2023-05-13,2023,Online,2155529.89,3367,922,30,1141
2023-05-14,2023,In-Store,3852035.73,6507,1794,30,1877
2023-05-14,2023,Mobile App,1149057.11,1990,540,30,741
2023-05-14,2023,Online,2058115.19,3503,974,30,1186
2023-05-15,2023,In-Store,4013951.18,6651,1862,30,1923
2023-05-15,2023,Mobile App,1061507.87,1697,472,30,645
2023-05-15,2023,Online,2284661.46,3491,952,30,1189
2023-05-16,2023,In-Store,4048660.72,6493,1821,30,1843
2023-05-16,2023,Mobile App,1060574.3,1752,482,30,686
2023-05-16,2023,Online,2108944.44,3506,1001,30,1217
2023-05-17,2023,In-Store,4238010.9,6860,1847,30,1939
2023-05-17,2023,Mobile App,1175538.24,1931,532,30,740
2023-05-17,2023,Online,2104501.72,3508,962,30,1213
2023-05-18,2023,In-Store,4013732.29,6610,1818,30,1874
2023-05-18,2023,Mobile App,1127481.84,1733,496,30,696
2023-05-18,2023,Online,2167969.73,3433,961,30,1196
2023-05-19,2023,In-Store,4171873.93,6509,1783,30,1884
2023-05-19,2023,Mobile App,1094194.6199999999,1838,488,30,707
2023-05-19,2023,Online,2262347.96,3669,987,30,1189
2023-05-20,2023,In-Store,4133796.82,6754,1847,30,1926
2023-05-20,2023,Mobile App,1105749.65,1863,487,30,689
2023-05-20,2023,Online,2502733.12,3876,1028,30,1242
2023-05-21,2023,In-Store,4236734.17,6801,1885,30,1923
2023-05-21,2023,Mobile App,1053393.38,1788,484,30,670
2023-05-21,2023,Online,2178375.06,3486,1004,30,1226
2023-05-22,2023,In-Store,4229506.96,6744,1858,30,1908
2023-05-22,2023,Mobile App,1038627.96,1694,490,30,674
2023-05-22,2023,Online,2048613.85,3384,949,30,1165
2023-05-23,2023,In-Store,4117943.69,6478,1804,30,1870
2023-05-23,2023,Mobile App,1110711.9,1790,495,30,691
2023-05-23,2023,Online,2219698.67,3542,991,30,1194
2023-05-24,2023,In-Store,4258786.45,6629,1832,30,1914
2023-05-24,2023,Mobile App,1176017.37,1769,487,30,703
2023-05-24,2023,Online,2201742.08,3464,959,30,1178
2023-05-25,2023,In-Store,4171479.46,6725,1812,30,1957
2023-05-25,2023,Mobile App,1251134.05,1845,504,30,712
2023-05-25,2023,Online,2147430.56,3448,953,30,1155
2023-05-26,2023,In-Store,4334996.48,6762,1859,30,1933
2023-05-26,2023,Mobile App,1128811.77,1768,475,30,673
2023-05-26,2023,Online,2204158.37,3471,986,30,1197
2023-05-27,2023,In-Store,4101586.67,6709,1819,30,1943
2023-05-27,2023,Mobile App,1081414.95,1704,470,30,662
2023-05-27,2023,Online,2202890.24,3575,994,30,1201
2023-05-28,2023,In-Store,4077404.32,6653,1855,30,1876
2023-05-28,2023,Mobile App,1257825.05,1882,503,30,718
2023-05-28,2023,Online,2175296.02,3458,951,30,1183
2023-05-29,2023,In-Store,3901428.68,6547,1821,30,1891
2023-05-29,2023,Mobile App,1126469.57,1752,489,30,707
2023-05-29,2023,Online,2242803.71,3615,1012,30,1237
2023-05-30,2023,In-Store,4212527.27,6712,1839,30,1931
2023-05-30,2023,Mobile App,1074851.52,1773,485,30,680
2023-05-30,2023,Online,2262820.03,3518,972,30,1181
2023-05-31,2023,In-Store,4015259.28,6594,1840,30,1890
2023-05-31,2023,Mobile App,1302454.9,2001,551,30,743
2023-05-31,2023,Online,2095156.26,3396,945,30,1184
2023-06-01,2023,In-Store,2525499.25,6801,1840,30,1947
2023-06-01,2023,Mobile App,734575.04,1914,541,30,741
2023-06-01,2023,Online,1356918.19,3650,998,30,1221
2023-06-02,2023,In-Store,2529094.21,6789,1861,30,1924
2023-06-02,2023,Mobile App,674860.85,1810,486,30,725
2023-06-02,2023,Online,1334398.71,3542,969,30,1210
2023-06-03,2023,In-Store,2606873.88,6981,1900,30,1946
2023-06-03,2023,Mobile App,695814.17,1738,475,30,701
2023-06-03,2023,Online,1276936.27,3587,984,30,1231
2023-06-04,2023,In-Store,2580977.55,6815,1881,30,1942
2023-06-04,2023,Mobile App,804391.28,1942,533,30,750
2023-06-04,2023,Online,1263330.51,3525,973,30,1203
2023-06-05,2023,In-Store,2553711.59,6794,1892,30,1935
2023-06-05,2023,Mobile App,653849.07,1747,475,30,663
2023-06-05,2023,Online,1380779.4,3712,1049,30,1246
2023-06-06,2023,In-Store,2422242.34,6584,1835,30,1916
2023-06-06,2023,Mobile App,621836.73,1727,479,30,666
2023-06-06,2023,Online,1390234.86,3690,1039,30,1222
2023-06-07,2023,In-Store,2846750.34,7113,1902,30,1949
2023-06-07,2023,Mobile App,796021.13,2017,531,30,766
2023-06-07,2023,Online,1502520.31,3668,979,30,1199
2023-06-08,2023,In-Store,2768705.16,6876,1844,30,1988
2023-06-08,2023,Mobile App,775691.93,1935,532,30,733
2023-06-08,2023,Online,1364472.36,3422,984,30,1201
2023-06-09,2023,In-Store,2684677.36,6697,1839,30,1936
2023-06-09,2023,Mobile App,744343.4400000001,1807,490,30,723
2023-06-09,2023,Online,1465980.64,3536,969,30,1237
2023-06-10,2023,In-Store,2639253.2,6643,1847,30,1895
2023-06-10,2023,Mobile App,791500.36,1933,521,30,744
2023-06-10,2023,Online,1585819.09,3786,1050,30,1300
2023-06-11,2023,In-Store,3194283.03,6705,1840,30,1912
2023-06-11,2023,Mobile App,928985.21,1943,513,30,748
2023-06-11,2023,Online,1851009.1,3641,992,30,1229
2023-06-12,2023,In-Store,4103099.87,6597,1854,30,1896
2023-06-12,2023,Mobile App,1078395.73,1825,510,30,710
2023-06-12,2023,Online,2191752.1,3726,1032,30,1240
2023-06-13,2023,In-Store,4377753.83,7183,1944,30,2008
2023-06-13,2023,Mobile App,1146127.36,1894,529,30,728
2023-06-13,2023,Online,2425311.61,4001,1062,30,1327
2023-06-14,2023,In-Store,4098849.44,6869,1924,30,1926
2023-06-14,2023,Mobile App,1229523.16,1973,516,30,741
2023-06-14,2023,Online,2370284.97,3840,1072,30,1271
2023-06-15,2023,In-Store,3878701.46,6587,1867,30,1891
2023-06-15,2023,Mobile App,1058916.33,1866,522,30,751
2023-06-15,2023,Online,2357752.44,3776,1020,30,1245
2023-06-16,2023,In-Store,4240967.43,7033,1926,30,1993
2023-06-16,2023,Mobile App,1006874.88,1810,501,30,707
2023-06-16,2023,Online,2246295.09,3662,1019,30,1229
2023-06-17,2023,In-Store,4080573.68,6810,1863,30,1963
2023-06-17,2023,Mobile App,1100352.99,1933,519,30,734
2023-06-17,2023,Online,2117845.15,3533,1004,30,1216
2023-06-18,2023,In-Store,3989151.79,6596,1870,30,1895
2023-06-18,2023,Mobile App,1093408.64,1848,552,30,740
2023-06-18,2023,Online,2311345.23,3812,1007,30,1277
2023-06-19,2023,In-Store,3780681.58,6456,1797,30,1875
2023-06-19,2023,Mobile App,1069645.4,1731,500,30,664
2023-06-19,2023,Online,2222496.18,3743,1008,30,1285
2023-06-20,2023,In-Store,4214449.09,6956,1949,30,1935
2023-06-20,2023,Mobile App,1054754.55,1749,501,30,682
2023-06-20,2023,Online,2190103.84,3665,1021,30,1256
2023-06-21,2023,In-Store,4454511.07,7076,1931,30,1977
2023-06-21,2023,Mobile App,1056387.73,1672,478,30,679
2023-06-21,2023,Online,2182365.3,3710,998,30,1280
2023-06-22,2023,In-Store,4056601.47,6564,1854,30,1907
2023-06-22,2023,Mobile App,1066506.68,1799,522,30,704
2023-06-22,2023,Online,2358580.85,3715,1004,30,1242
2023-06-23,2023,In-Store,4296955.99,6811,1909,30,1979
2023-06-23,2023,Mobile App,1153444.99,1851,499,30,710
2023-06-23,2023,Online,2396846.87,3836,1034,30,1281
2023-06-24,2023,In-Store,4244085.06,6954,1923,30,1998
2023-06-24,2023,Mobile App,1217344.38,1999,552,30,791
2023-06-24,2023,Online,2439399.84,3830,1041,30,1287
2023-06-25,2023,In-Store,4163533.73,6879,1932,30,1955
2023-06-25,2023,Mobile App,1322223.99,2158,576,30,814
2023-06-25,2023,Online,2238418.4,3557,1021,30,1200
2023-06-26,2023,In-Store,4290094.77,6821,1899,30,1938
2023-06-26,2023,Mobile App,1103906.95,1823,523,30,723
2023-06-26,2023,Online,2355880.33,3886,1056,30,1314
2023-06-27,2023,In-Store,4344351.92,7095,1939,30,2011
2023-06-27,2023,Mobile App,1193755.22,1821,498,30,688
2023-06-27,2023,Online,2445571.08,3965,1058,30,1284
2023-06-28,2023,In-Store,4244328.69,6756,1895,30,1898
2023-06-28,2023,Mobile App,1142527.6,1808,512,30,719
2023-06-28,2023,Online,2393607.4,3755,1060,30,1225
2023-06-29,2023,In-Store,4192011.02,6799,1905,30,1943
2023-06-29,2023,Mobile App,1094353.69,1709,498,30,678
2023-06-29,2023,Online,2273300.38,3703,1037,30,1258
2023-06-30,2023,In-Store,4238215.28,6865,1907,30,1907
2023-06-30,2023,Mobile App,1081318.44,1877,531,30,710
2023-06-30,2023,Online,2123415.07,3584,996,30,1237
2023-07-01,2023,In-Store,3789151.29,6322,1751,30,1855
2023-07-01,2023,Mobile App,1135125.1,1718,475,30,670
2023-07-01,2023,Online,2134080.77,3378,926,30,1158
2023-07-02,2023,In-Store,3558794.06,5967,1679,30,1766
2023-07-02,2023,Mobile App,1182751.49,1749,489,30,699
2023-07-02,2023,Online,2091893.08,3470,956,30,1163
2023-07-03,2023,In-Store,4031706.31,6450,1755,30,1842
2023-07-03,2023,Mobile App,1003035.21,1768,474,30,674
2023-07-03,2023,Online,2046830.92,3175,945,30,1126
2023-07-04,2023,In-Store,3789278.61,6182,1728,30,1821
2023-07-04,2023,Mobile App,1118319.64,1707,479,30,670
2023-07-04,2023,Online,2033369.13,3344,971,30,1165
2023-07-05,2023,In-Store,3797910.69,6170,1756,30,1855
2023-07-05,2023,Mobile App,1027917.52,1613,476,30,633
2023-07-05,2023,Online,1940308.56,3307,938,30,1150
2023-07-06,2023,In-Store,3999082.47,6341,1738,30,1858
2023-07-06,2023,Mobile App,920908.69,1517,459,30,620
2023-07-06,2023,Online,2104534.56,3456,922,30,1175
2023-07-07,2023,In-Store,3970634.83,6211,1687,30,1758
2023-07-07,2023,Mobile App,967110.19,1577,457,30,654
2023-07-07,2023,Online,1858584.2,3059,874,30,1104
2023-07-08,2023,In-Store,4035444.25,6443,1768,30,1866
2023-07-08,2023,Mobile App,991218.89,1629,447,30,646
2023-07-08,2023,Online,1909092.04,3168,910,30,1135
2023-07-09,2023,In-Store,3849795.36,6112,1682,30,1804
2023-07-09,2023,Mobile App,1098778.33,1826,513,30,700
2023-07-09,2023,Online,2295888.71,3502,955,30,1224
2023-07-10,2023,In-Store,4002127.74,6295,1740,30,1833
2023-07-10,2023,Mobile App,1098468.72,1769,499,30,702
2023-07-10,2023,Online,2286126.47,3489,916,30,1185
2023-07-11,2023,In-Store,3756914.7399999998,6075,1658,30,1803
2023-07-11,2023,Mobile App,1062088.02,1689,478,30,672
2023-07-11,2023,Online,2065388.31,3316,914,30,1113
2023-07-12,2023,In-Store,3825617.68,6221,1720,30,1803
2023-07-12,2023,Mobile App,1019055.52,1729,494,30,707
2023-07-12,2023,Online,2105961.18,3351,909,30,1136
2023-07-13,2023,In-Store,3733656.89,6352,1734,30,1846
2023-07-13,2023,Mobile App,1168156.18,1790,482,30,676
2023-07-13,2023,Online,2303390.44,3766,1005,30,1295
2023-07-14,2023,In-Store,3730923.47,6303,1766,30,1871
2023-07-14,2023,Mobile App,980020.47,1691,471,30,663
2023-07-14,2023,Online,1991621.82,3283,884,30,1118
2023-07-15,2023,In-Store,3744938.87,6065,1719,30,1790
2023-07-15,2023,Mobile App,1146607.6,1784,482,30,678
2023-07-15,2023,Online,2172418.42,3362,925,30,1169
2023-07-16,2023,In-Store,3490462.61,5995,1685,30,1744
2023-07-16,2023,Mobile App,1053135.06,1749,449,30,702
2023-07-16,2023,Online,1911789.57,3313,923,30,1124
2023-07-17,2023,In-Store,3558795.56,6052,1694,30,1816
2023-07-17,2023,Mobile App,1088938.93,1849,503,30,744
2023-07-17,2023,Online,2024314.28,3428,959,30,1228
2023-07-18,2023,In-Store,3829157.88,5951,1657,30,1761
2023-07-18,2023,Mobile App,987401.47,1755,488,30,689
2023-07-18,2023,Online,2129037.27,3545,967,30,1199
2023-07-19,2023,In-Store,3633443.68,6151,1703,30,1821
2023-07-19,2023,Mobile App,884108.87,1745,479,30,701
2023-07-19,2023,Online,2157453.95,3471,932,30,1180
2023-07-20,2023,In-Store,3657402.91,6162,1750,30,1832
2023-07-20,2023,Mobile App,965432.11,1542,447,30,633
2023-07-20,2023,Online,2210064.29,3500,960,30,1212
2023-07-21,2023,In-Store,3363436.56,6031,1718,30,1799
2023-07-21,2023,Mobile App,1040139.84,1631,458,30,654
2023-07-21,2023,Online,1898135.67,3337,917,30,1162
2023-07-22,2023,In-Store,3665909.4,6251,1708,30,1827
2023-07-22,2023,Mobile App,1001549.96,1763,466,30,661
2023-07-22,2023,Online,2298303.29,3765,991,30,1278
2023-07-23,2023,In-Store,2050409.69,6124,1697,30,1751
2023-07-23,2023,Mobile App,539980.19,1667,450,30,630
2023-07-23,2023,Online,1133612.13,3459,970,30,1193
2023-07-24,2023,In-Store,2137271.99,6393,1784,30,1835
2023-07-24,2023,Mobile App,462998.55,1507,416,30,607
2023-07-24,2023,Online,1146981.43,3372,940,30,1163
2023-07-25,2023,In-Store,2090238.99,6319,1789,30,1841
2023-07-25,2023,Mobile App,555103.07,1557,447,30,618
2023-07-25,2023,Online,1023552.72,3141,853,30,1127
2023-07-26,2023,In-Store,2040480.46,6047,1683,30,1807
2023-07-26,2023,Mobile App,593153.11,1665,456,30,663
2023-07-26,2023,Online,1064217.7,3167,874,30,1114
2023-07-27,2023,In-Store,2067669.32,6234,1694,30,1794
2023-07-27,2023,Mobile App,509575.56,1611,462,30,621
2023-07-27,2023,Online,1210748.08,3459,975,30,1212
2023-07-28,2023,In-Store,2124047.36,6128,1691,30,1775
2023-07-28,2023,Mobile App,519489.42,1640,483,30,673
2023-07-28,2023,Online,999322.81,2985,864,30,1092
2023-07-29,2023,In-Store,2156755.87,6434,1757,30,1862
2023-07-29,2023,Mobile App,550553.49,1646,456,30,628
2023-07-29,2023,Online,1140996.2,3432,965,30,1153
2023-07-30,2023,In-Store,2169512.58,6518,1788,30,1868
2023-07-30,2023,Mobile App,487171.5,1516,439,30,609
2023-07-30,2023,Online,1183453.15,3458,967,30,1191
2023-07-31,2023,In-Store,2073536.81,6226,1748,30,1879
2023-07-31,2023,Mobile App,510718.35,1694,461,30,664
2023-07-31,2023,Online,1063019.74,3308,904,30,1163
2023-08-01,2023,In-Store,2460517.4,7281,1949,30,2016
2023-08-01,2023,Mobile App,597429.65,1882,537,30,761
2023-08-01,2023,Online,1162267.53,3546,980,30,1217
2023-08-02,2023,In-Store,2288478.59,6886,1926,30,1947
2023-08-02,2023,Mobile App,583605.0,1783,502,30,709
2023-08-02,2023,Online,1221478.03,3488,977,30,1221
2023-08-03,2023,In-Store,2432740.51,7158,1953,30,2004
2023-08-03,2023,Mobile App,591677.5,1866,525,30,704
2023-08-03,2023,Online,1372906.98,4045,1099,30,1327
2023-08-04,2023,In-Store,2170036.89,6613,1857,30,1905
2023-08-04,2023,Mobile App,577299.33,1791,518,30,695
2023-08-04,2023,Online,1209587.27,3653,962,30,1197
2023-08-05,2023,In-Store,2410627.91,7009,1890,30,1984
2023-08-05,2023,Mobile App,627897.0,1873,501,30,738
2023-08-05,2023,Online,1231135.21,3719,1051,30,1266
2023-08-06,2023,In-Store,2521453.8,7177,1977,30,2020
2023-08-06,2023,Mobile App,736122.99,2055,549,30,790
2023-08-06,2023,Online,1311319.61,3709,1032,30,1254
2023-08-07,2023,In-Store,2296847.29,6687,1860,30,1889
2023-08-07,2023,Mobile App,672061.57,2006,535,30,761
2023-08-07,2023,Online,1425217.95,4187,1109,30,1384
2023-08-08,2023,In-Store,2366804.57,7044,1878,30,1955
2023-08-08,2023,Mobile App,663287.19,1935,511,30,724
2023-08-08,2023,Online,1196110.14,3573,989,30,1234
2023-08-09,2023,In-Store,4109650.97,7190,1983,30,2024
2023-08-09,2023,Mobile App,1136793.17,1943,537,30,736
2023-08-09,2023,Online,2260550.42,3676,1028,30,1244
2023-08-10,2023,In-Store,4282308.62,7141,1948,30,1974
2023-08-10,2023,Mobile App,1146154.73,1943,529,30,751
2023-08-10,2023,Online,2196703.59,3708,1031,30,1254
2023-08-11,2023,In-Store,4471640.57,7295,1978,30,2014
2023-08-11,2023,Mobile App,1150260.07,1911,519,30,733
2023-08-11,2023,Online,2403404.64,3783,1054,30,1273
2023-08-12,2023,In-Store,4331923.78,7182,1961,30,1996
2023-08-12,2023,Mobile App,1301446.25,1993,520,30,785
2023-08-12,2023,Online,2470731.33,3846,1053,30,1293
2023-08-13,2023,In-Store,4366451.68,7211,1968,30,1993
2023-08-13,2023,Mobile App,1159444.0,2019,531,30,784
2023-08-13,2023,Online,2384384.98,3671,1000,30,1241
2023-08-14,2023,In-Store,4292866.91,6827,1897,30,1936
2023-08-14,2023,Mobile App,1149165.14,1933,523,30,763
2023-08-14,2023,Online,2618614.37,4140,1103,30,1387
2023-08-15,2023,In-Store,4425217.58,6970,1912,30,1946
2023-08-15,2023,Mobile App,1256165.67,1920,540,30,744
2023-08-15,2023,Online,2334391.01,3775,1027,30,1290
2023-08-16,2023,In-Store,4209806.56,6955,1939,30,1945
2023-08-16,2023,Mobile App,1228422.76,2009,546,30,738
2023-08-16,2023,Online,2172876.7,3583,1032,30,1271
2023-08-17,2023,In-Store,4367981.86,6832,1894,30,1958
2023-08-17,2023,Mobile App,1101223.43,1906,519,30,708
2023-08-17,2023,Online,2172284.9,3622,1030,30,1219
2023-08-18,2023,In-Store,4239288.22,6749,1871,30,1936
2023-08-18,2023,Mobile App,1179355.16,1826,503,30,704
2023-08-18,2023,Online,2237763.12,3663,1022,30,1235
2023-08-19,2023,In-Store,3721285.22,6795,1878,30,1933
2023-08-19,2023,Mobile App,912778.08,1772,520,30,716
2023-08-19,2023,Online,1987226.51,3769,1001,30,1258
2023-08-20,2023,In-Store,3678807.1,6810,1913,30,1938
2023-08-20,2023,Mobile App,1176122.72,2221,583,30,833
2023-08-20,2023,Online,2107226.38,3791,1084,30,1310
2023-08-21,2023,In-Store,3958864.74,7256,1955,30,2022
2023-08-21,2023,Mobile App,1084306.69,1954,520,30,732
2023-08-21,2023,Online,2273850.89,4074,1084,30,1329
2023-08-22,2023,In-Store,3733744.31,6863,1910,30,1946
2023-08-22,2023,Mobile App,1019720.11,1832,521,30,735
2023-08-22,2023,Online,1966899.44,3835,1079,30,1287
2023-08-23,2023,In-Store,3832531.35,6841,1887,30,1938
2023-08-23,2023,Mobile App,967398.46,1720,498,30,699
2023-08-23,2023,Online,1976968.29,3733,1036,30,1249
2023-08-24,2023,In-Store,3854136.19,7005,1921,30,1936
2023-08-24,2023,Mobile App,1116469.61,1970,507,30,738
2023-08-24,2023,Online,2093031.56,3939,1100,30,1322
2023-08-25,2023,In-Store,3884365.81,7173,1956,30,2003
2023-08-25,2023,Mobile App,932399.91,1862,525,30,727
2023-08-25,2023,Online,2121670.56,3854,1067,30,1286
2023-08-26,2023,In-Store,3798403.15,7014,1920,30,2014
2023-08-26,2023,Mobile App,930137.31,1773,507,30,681
2023-08-26,2023,Online,1991272.69,3791,1038,30,1231
2023-08-27,2023,In-Store,3764165.84,6995,1895,30,2014
2023-08-27,2023,Mobile App,1088598.43,1941,529,30,736
2023-08-27,2023,Online,1983635.43,3714,1007,30,1270
2023-08-28,2023,In-Store,3934772.7,7015,1910,30,1922
2023-08-28,2023,Mobile App,1017808.25,1875,489,30,714
2023-08-28,2023,Online,2046965.99,3759,1034,30,1243
2023-08-29,2023,In-Store,3763852.2,6716,1860,30,1929
2023-08-29,2023,Mobile App,1089441.53,1975,559,30,725
2023-08-29,2023,Online,1941293.55,3722,1030,30,1264
2023-08-30,2023,In-Store,3830414.07,7238,1935,30,2026
2023-08-30,2023,Mobile App,939993.19,1760,475,30,679
